location_key,county,city,zip_code,state,fips_code,latitude,longitude
2628,Sullivan,Lake Huntington,12752.0,NY,36105.0,41.685777,-74.991541
2629,Sullivan,Catskill,12759.0,NY,36105.0,41.807384,-74.629537
2630,Sullivan,Ny,12764.0,NY,36105.0,41.603127,-75.037319
2631,Sullivan,Parksville,12768.0,NY,36105.0,41.870484,-74.703887
2632,Sullivan,Youngsville,12791.0,NY,36105.0,41.804613,-74.892799
2633,Sullivan,Summitville,12790.0,NY,36105.0,41.621841,-74.452519
2634,Sullivan,Mountain Dale,12763.0,NY,36105.0,41.687845,-74.531544
2635,Sullivan,Forestburgh,12777.0,NY,36105.0,41.589926,-74.753648
2636,Sullivan,Loch Sheldrake,12759.0,NY,36105.0,41.772957,-74.658974
2637,Sullivan,Woodridge,12789.0,NY,36105.0,41.698179,-74.58451
2638,Sullivan,Highland Falls,12701.0,NY,36105.0,41.65358,-74.692605
2639,Sullivan,Burlingham,12722.0,NY,36105.0,,
2640,Sullivan,Phillipsport,12769.0,NY,36105.0,,
2641,Sullivan,Fremont Center,12736.0,NY,36105.0,,
2642,Sullivan,Callicoon Center,12724.0,NY,36105.0,41.848411,-74.952184
2643,Sullivan,Callicoon,12726.0,NY,36105.0,,
2644,Sullivan,Neversink,12765.0,NY,36105.0,41.847424,-74.610991
2645,Sullivan,North Branch,12745.0,NY,36105.0,41.806198,-74.991924
2646,Sullivan,Ny,12741.0,NY,36105.0,41.814854,-75.087738
2647,Sullivan,Harris,12742.0,NY,36105.0,41.704716,-74.71994
2648,Sullivan,Bethel,12786.0,NY,36105.0,41.66973,-74.857328
2649,Sullivan,Bethel,12783.0,NY,36105.0,41.732685,-74.837387
2650,Sullivan,Eldred,12764.0,NY,36105.0,41.531738,-74.938714
2651,Sullivan,Glen Spey,12770.0,NY,36105.0,41.442032,-74.819758
2652,Sullivan,White Lake,12786.0,NY,36105.0,41.689629,-74.842781
2653,Sullivan,Kenoza Lake,12750.0,NY,36105.0,41.721675,-74.945826
2654,Sullivan,Kauneonga Lake,12783.0,NY,36105.0,41.690727,-74.836728
2655,Sullivan,Claryville,12725.0,NY,36105.0,41.923968,-74.571038
2656,Sullivan,Yulan,12792.0,NY,36105.0,41.518162,-74.945831
2657,Sullivan,South Fallsburg,12733.0,NY,36105.0,41.688542,-74.624819
2658,Sullivan,Phillipsport,12790.0,NY,36105.0,41.655348,-74.454742
2659,Sullivan,North Branch,12766.0,NY,36105.0,41.805935,-74.986322
2660,Sullivan,White Sulphur Springs,12787.0,NY,36105.0,41.795639,-74.820219
2661,Sullivan,Kauneonga Lake,12749.0,NY,36105.0,41.691662,-74.840328
2662,Sullivan,Ny,12780.0,NY,36105.0,41.425753,-74.778748
2663,Sullivan,Bethel,12701.0,NY,36105.0,,
2664,Sullivan,Roscoe,12736.0,NY,36105.0,,
2665,Sullivan,Bethel,12762.0,NY,36105.0,41.66203,-74.810773
2666,Sullivan,Fallsburg,12759.0,NY,36105.0,41.804787,-74.631374
2667,Sullivan,Fallsburg,12733.0,NY,36105.0,41.772322,-74.653065
2668,Sullivan,Mongaup Valley,12762.0,NY,36105.0,41.662535,-74.796905
2669,Sullivan,Kauneonga Lake,12720.0,NY,36105.0,41.684719,-74.831028
2670,Sullivan,Cochecton Center,12726.0,NY,36105.0,41.6815,-74.993552
2671,Sullivan,Fremont,12741.0,NY,36105.0,41.837153,-75.069546
2672,Sullivan,Neversink,12759.0,NY,36105.0,41.810341,-74.634499
2673,Sullivan,Grahamsville,12740.0,NY,36105.0,41.810979,-74.561405
2674,Sullivan,Fremont Center,12760.0,NY,36105.0,41.886866,-75.061249
2675,Sullivan,Bethel,12749.0,NY,36105.0,,
2676,Sullivan,Livingston Manor,12768.0,NY,36105.0,41.907223,-74.709038
2677,Sullivan,Glen Wild,12738.0,NY,36105.0,,
2678,Sullivan,Callicoon,12748.0,NY,36105.0,41.806358,-74.943642
2679,Sullivan,Godeffroy,12729.0,NY,36105.0,,
2680,Sullivan,Yulan,12528.0,NY,36105.0,,
2681,Sullivan,Fremont,12736.0,NY,36105.0,,
2682,Sullivan,Wurtsboro,12721.0,NY,36105.0,,
2683,Sullivan,Ny,12726.0,NY,36105.0,,
2684,Sullivan,Youngsville,12758.0,NY,36105.0,41.809317,-74.885745
2685,Sullivan,Thompsonville,12959.0,NY,36105.0,,
2686,Sullivan,Liberty,12768.0,NY,36105.0,41.8869,-74.7655
2687,Sullivan,Glen Wild,12733.0,NY,36105.0,,
2688,Sullivan,Fallsburg,12428.0,NY,36105.0,,
2689,Sullivan,Eldred,12528.0,NY,36105.0,,
2690,Sullivan,Fallsburg,12763.0,NY,36105.0,,
2691,Sullivan,Thompsonville,12701.0,NY,36105.0,41.662964,-74.64392
2692,Sullivan,Mongaup Valley,12720.0,NY,36105.0,,
2693,Sullivan,Sullivan County,12754.0,NY,36105.0,41.798384,-74.794408
2694,Sullivan,Fallsburg,12747.0,NY,36105.0,41.764878,-74.677108
2695,Sullivan,Neversink,12740.0,NY,36105.0,,
2696,Sullivan,Liberty,12747.0,NY,36105.0,,
2697,Sullivan,Barryville,12528.0,NY,36105.0,,
2698,Sullivan,Fallsburg,12779.0,NY,36105.0,41.706105,-74.629395
2699,Tioga,Owego,13827.0,NY,36107.0,42.131624,-76.216587
2700,Tioga,Apalachin,13732.0,NY,36107.0,42.043516,-76.15079
2701,Tioga,Newark Valley,13811.0,NY,36107.0,42.234774,-76.12096
2702,Tioga,Nichols,13812.0,NY,36107.0,42.00611,-76.376268
2703,Tioga,Endicott,13760.0,NY,36107.0,42.172713,-76.14946
2704,Tioga,Candor,13743.0,NY,36107.0,42.168415,-76.325183
2705,Tioga,Waverly,14892.0,NY,36107.0,42.05488,-76.502416
2706,Tioga,Brooktondale,14817.0,NY,36107.0,42.406136,-76.287364
2707,Tioga,Berkshire,13736.0,NY,36107.0,42.304326,-76.184334
2708,Tioga,Richford,13835.0,NY,36107.0,42.404008,-76.20145
2709,Tioga,Spencer,14883.0,NY,36107.0,42.249778,-76.432492
2710,Tioga,Willseyville,13864.0,NY,36107.0,42.257591,-76.390385
2711,Tioga,Lockwood,14859.0,NY,36107.0,42.144679,-76.501788
2712,Tioga,Barton,14859.0,NY,36107.0,42.09198,-76.548897
2713,Tioga,Barton,13734.0,NY,36107.0,42.035512,-76.402542
2714,Tioga,Binghamton,13812.0,NY,36107.0,42.077714,-76.298197
2715,Tioga,Waverly,14825.0,NY,36107.0,,
2716,Tioga,Spencer,14833.0,NY,36107.0,,
2717,Tioga,Owego,13782.0,NY,36107.0,42.107067,-76.259544
2718,Tompkins,Ithaca,14850.0,NY,36109.0,42.41619,-76.450573
2719,Tompkins,Groton,13073.0,NY,36109.0,42.603848,-76.365923
2720,Tompkins,Trumansburg,14886.0,NY,36109.0,42.545136,-76.657606
2721,Tompkins,Dryden,13053.0,NY,36109.0,42.476782,-76.299585
2722,Tompkins,Newfield,14867.0,NY,36109.0,42.300684,-76.564585
2723,Tompkins,Freeville,13068.0,NY,36109.0,42.512849,-76.349808
2724,Tompkins,Spencer,14883.0,NY,36109.0,42.32134,-76.521806
2725,Tompkins,Lansing,14882.0,NY,36109.0,42.614801,-76.5244
2726,Tompkins,Brooktondale,14817.0,NY,36109.0,42.383201,-76.379602
2727,Tompkins,McLean,13102.0,NY,36109.0,42.553397,-76.291297
2728,Tompkins,Locke,13092.0,NY,36109.0,42.61416,-76.498619
2729,Tompkins,West Danby,14867.0,NY,36109.0,42.282063,-76.531671
2730,Tompkins,Willseyville,13864.0,NY,36109.0,42.328904,-76.441337
2731,Tompkins,Slaterville Springs,14881.0,NY,36109.0,42.394307,-76.348717
2732,Tompkins,Cortland,13045.0,NY,36109.0,42.540962,-76.288167
2733,Tompkins,Etna,13062.0,NY,36109.0,42.482559,-76.387842
2734,Tompkins,Berkshire,13736.0,NY,36109.0,42.340845,-76.253004
2735,Tompkins,Dryden,14850.0,NY,36109.0,42.415375,-76.413636
2736,Ulster,Highland,12528.0,NY,36111.0,41.767712,-74.007316
2737,Ulster,Saugerties,12477.0,NY,36111.0,42.104361,-74.041144
2738,Ulster,Kingston,12401.0,NY,36111.0,41.953331,-73.988219
2739,Ulster,New Paltz,12561.0,NY,36111.0,41.72983,-74.059158
2740,Ulster,Woodstock,12498.0,NY,36111.0,42.041691,-74.133219
2741,Ulster,Hurley,12443.0,NY,36111.0,41.908207,-74.044083
2742,Ulster,West Shokan,12494.0,NY,36111.0,41.947019,-74.24802
2743,Ulster,Cragsmoor,12420.0,NY,36111.0,41.662769,-74.374304
2744,Ulster,Marlboro,12542.0,NY,36111.0,41.611468,-73.976536
2745,Ulster,Olivebridge,12461.0,NY,36111.0,41.906787,-74.265541
2746,Ulster,Woodstock,12409.0,NY,36111.0,42.026712,-74.186803
2747,Ulster,Ellenville,12458.0,NY,36111.0,41.743856,-74.372621
2748,Ulster,Napanoch,12458.0,NY,36111.0,41.742506,-74.373497
2749,Ulster,Accord,12404.0,NY,36111.0,41.816808,-74.197811
2750,Ulster,Phoenicia,12464.0,NY,36111.0,42.042557,-74.33335
2751,Ulster,Port Ewen,12429.0,NY,36111.0,41.831242,-73.965782
2752,Ulster,Milton,12547.0,NY,36111.0,41.652284,-73.959939
2753,Ulster,Kerhonkson,12446.0,NY,36111.0,41.760504,-74.269445
2754,Ulster,Stone Ridge,12484.0,NY,36111.0,41.914398,-74.18806
2755,Ulster,Gardiner,12525.0,NY,36111.0,41.660702,-74.184464
2756,Ulster,Wallkill,12589.0,NY,36111.0,41.607128,-74.184661
2757,Ulster,Chichester,12416.0,NY,36111.0,42.104326,-74.308537
2758,Ulster,Rifton,12471.0,NY,36111.0,41.832141,-74.046203
2759,Ulster,Ellenville,12428.0,NY,,,
2760,Ulster,Lake Katrine,12449.0,NY,36111.0,41.988715,-74.001315
2761,Ulster,Pine Bush,12566.0,NY,36111.0,41.66371,-74.321532
2762,Ulster,Big Indian,12410.0,NY,36111.0,42.097053,-74.450999
2763,Ulster,High Falls,12472.0,NY,36111.0,41.82549,-74.110633
2764,Ulster,Port Ewen,12466.0,NY,36111.0,41.904697,-73.973151
2765,Ulster,Ulster Park,12487.0,NY,36111.0,41.826957,-74.039054
2766,Ulster,Bloomington,12411.0,NY,36111.0,41.877036,-74.046906
2767,Ulster,Boiceville,12412.0,NY,36111.0,42.00206,-74.278084
2768,Ulster,Esopus,12471.0,NY,36111.0,41.834679,-74.044083
2769,Ulster,Glenford,12433.0,NY,36111.0,42.006607,-74.145866
2770,Ulster,Rosendale,12472.0,NY,36111.0,41.864192,-74.06284
2771,Ulster,Lloyd Harbor,12528.0,NY,36111.0,41.721487,-73.96478
2772,Ulster,West Hurley,12491.0,NY,36111.0,42.008063,-74.096186
2773,Ulster,Tillson,12486.0,NY,36111.0,41.83007,-74.077022
2774,Ulster,Grahamsville,12740.0,NY,36111.0,41.820265,-74.482544
2775,Ulster,Claryville,12725.0,NY,36111.0,41.924086,-74.55764
2776,Ulster,Port Ewen,12417.0,NY,36111.0,41.907784,-73.990662
2777,Ulster,Malden On Hudson,12453.0,NY,36111.0,42.094402,-73.934311
2778,Ulster,Shokan,12481.0,NY,36111.0,41.986113,-74.18393
2779,Ulster,Gardiner,12561.0,NY,36111.0,41.699463,-74.101606
2780,Ulster,Willow,12495.0,NY,36111.0,42.072822,-74.226346
2781,Ulster,High Falls,12440.0,NY,36111.0,41.816539,-74.155664
2782,Ulster,Shandaken,12480.0,NY,36111.0,42.116539,-74.369263
2783,Ulster,Cottekill,12419.0,NY,36111.0,41.85136,-74.101219
2784,Ulster,Mount Tremper,12457.0,NY,36111.0,42.023029,-74.249597
2785,Ulster,Stone Ridge,12419.0,NY,36111.0,41.849064,-74.112489
2786,Ulster,Mount Marion,12456.0,NY,36111.0,42.037505,-73.99603
2787,Ulster,Arkville,12406.0,NY,36111.0,42.124545,-74.547986
2788,Ulster,Wawarsing,12446.0,NY,36111.0,41.774442,-74.299083
2789,Ulster,Modena,12548.0,NY,36111.0,41.67629,-74.103074
2790,Ulster,Lake Hill,12448.0,NY,36111.0,42.077737,-74.210837
2791,Ulster,Ellenville,12489.0,NY,36111.0,41.741827,-74.389401
2792,Ulster,Bearsville,12409.0,NY,36111.0,42.048343,-74.163786
2793,Ulster,Greenfield Park,12435.0,NY,36111.0,41.715808,-74.470694
2794,Ulster,Esopus,12561.0,NY,36111.0,41.81667,-74.032963
2795,Ulster,Plattekill,12568.0,NY,36111.0,41.673222,-74.08863
2796,Ulster,Hardenburgh,12406.0,NY,36111.0,42.123621,-74.546711
2797,Ulster,Highmount,12441.0,NY,36111.0,42.143889,-74.490953
2798,Ulster,Shady,12409.0,NY,36111.0,42.072579,-74.15
2799,Ulster,Wawarsing,12489.0,NY,36111.0,,
2800,Ulster,West Camp,12490.0,NY,36111.0,42.122776,-73.922195
2801,Ulster,Clintondale,12515.0,NY,36111.0,41.693733,-74.052944
2802,Ulster,Glasco,12432.0,NY,36111.0,42.04361,-73.940903
2803,Ulster,Woodstock,12448.0,NY,36111.0,42.066412,-74.177913
2804,Ulster,Hurley,12401.0,NY,36111.0,41.89055,-74.087121
2805,Ulster,Esopus,12429.0,NY,36111.0,41.826417,-73.968136
2806,Ulster,Pine Hill,12465.0,NY,36111.0,42.151585,-74.485344
2807,Ulster,Livingston Manor,12758.0,NY,36111.0,42.004185,-74.677267
2808,Ulster,Mountain Dale,12763.0,NY,36111.0,41.721415,-74.518079
2809,Ulster,West Park,12493.0,NY,36111.0,41.794899,-73.960579
2810,Ulster,Rochester,12404.0,NY,36111.0,41.775057,-74.253984
2811,Ulster,Woodstock,12401.0,NY,36111.0,42.018739,-74.047422
2812,Ulster,Olive,12461.0,NY,36111.0,41.895877,-74.245644
2813,Ulster,Call Listing Agent,12461.0,NY,36111.0,41.895877,-74.245644
2814,Ulster,Accord,13215.0,NY,36111.0,,
2815,Ulster,Kingston,12477.0,NY,36111.0,42.073689,-73.950729
2816,Ulster,Hurley,12491.0,NY,36111.0,,
2817,Ulster,Modena,12525.0,NY,36111.0,,
2818,Ulster,Shawangunk,12589.0,NY,36111.0,41.606224,-74.154411
2819,Ulster,West Hurley,12443.0,NY,36111.0,41.954344,-74.167355
2820,Ulster,Plattekill,12589.0,NY,36111.0,41.607323,-74.074188
2821,Ulster,Lake Katrine,12401.0,NY,36111.0,42.005192,-73.999016
2822,Warren,Glens Falls,12801.0,NY,36113.0,43.321792,-73.640957
2823,Warren,Lake George,12845.0,NY,36113.0,43.479928,-73.770472
2824,Warren,Queensbury,12804.0,NY,36113.0,43.323209,-73.687258
2825,Warren,Bolton Landing,12814.0,NY,36113.0,43.633985,-73.704313
2826,Warren,Chestertown,12817.0,NY,36113.0,43.675458,-73.775935
2827,Warren,Warrensburg,12885.0,NY,36113.0,43.491493,-73.779283
2828,Warren,Brant Lake,12815.0,NY,36113.0,43.703162,-73.726698
2829,Warren,Lake Luzerne,12846.0,NY,36113.0,43.293421,-73.77453
2830,Warren,Bakers Mills,12843.0,NY,36113.0,43.614921,-74.024606
2831,Warren,Adirondack,12808.0,NY,36113.0,43.751002,-73.70746
2832,Warren,Bolton Landing,12824.0,NY,36113.0,43.535078,-73.696677
2833,Warren,Chester,12817.0,NY,36113.0,43.592829,-73.830421
2834,Warren,North Creek,12853.0,NY,36113.0,43.708409,-73.979916
2835,Warren,Johnsburg,12843.0,NY,36113.0,43.623735,-73.971026
2836,Warren,Warrensburg,12817.0,NY,36113.0,43.595581,-73.790698
2837,Warren,Silver Bay,12874.0,NY,36113.0,43.674942,-73.510246
2838,Warren,Hague,12836.0,NY,36113.0,43.714767,-73.496812
2839,Warren,North River,12856.0,NY,36113.0,43.715891,-74.107577
2840,Warren,Stony Creek,12878.0,NY,36113.0,43.450422,-74.005153
2841,Warren,Pottersville,12860.0,NY,36113.0,43.727232,-73.822645
2842,Warren,Diamond Point,12824.0,NY,36113.0,43.516284,-73.673068
2843,Warren,Athol,12810.0,NY,36113.0,43.471373,-73.898468
2844,Warren,Wevertown,12886.0,NY,36113.0,43.652788,-73.929244
2845,Warren,Lake George,12824.0,NY,36113.0,43.481961,-73.692891
2846,Warren,Call Listing Agent,12817.0,NY,36113.0,43.597351,-73.783478
2847,Warren,Chester,12853.0,NY,36113.0,43.734537,-73.992052
2848,Warren,Call Listing Agent,12856.0,NY,36113.0,43.727679,-74.062032
2849,Warren,Thurman,12885.0,NY,36113.0,43.508514,-73.819114
2850,Warren,Cleverdale,12804.0,NY,36113.0,43.477016,-73.642014
2851,Warren,Kattskill Bay,12845.0,NY,36113.0,43.465878,-73.62616
2852,Warren,Johnsburg,12886.0,NY,36113.0,43.637296,-73.946842
2853,Warren,Ticonderoga,12836.0,NY,36113.0,43.794092,-73.496308
2854,Warren,Call Listing Agent,12885.0,NY,36113.0,43.574297,-73.748979
2855,Warren,Johnsburg,12853.0,NY,36113.0,43.654095,-73.989055
2856,Warren,Thurman,12810.0,NY,36113.0,43.486494,-73.894814
2857,Warren,Riparius,12853.0,NY,36113.0,43.665284,-73.907979
2858,Warren,Horicon,12860.0,NY,36113.0,43.71835,-73.763964
2859,Warren,Pottersville,12817.0,NY,36113.0,43.709428,-73.822192
2860,Warren,North Creek,12856.0,NY,36113.0,43.727679,-74.062032
2861,Washington,Whitehall,12887.0,NY,36115.0,43.498394,-73.295047
2862,Washington,Fort Ann,12827.0,NY,36115.0,43.410266,-73.473581
2863,Washington,Salem,12865.0,NY,36115.0,43.249977,-73.375387
2864,Washington,Granville,12832.0,NY,36115.0,43.387583,-73.330383
2865,Washington,Greenwich,12834.0,NY,36115.0,43.094633,-73.498783
2866,Washington,Argyle,12809.0,NY,36115.0,43.212887,-73.436148
2867,Washington,Salem,12834.0,NY,36115.0,43.141171,-73.413727
2868,Washington,Cambridge,12816.0,NY,36115.0,43.027516,-73.378138
2869,Washington,Buskirk,12028.0,NY,36115.0,42.958886,-73.430039
2870,Washington,Hudson Falls,12839.0,NY,36115.0,43.298904,-73.580498
2871,Washington,Fort Edward,12828.0,NY,36115.0,43.274632,-73.586003
2872,Washington,Queensbury,12804.0,NY,36115.0,43.462998,-73.621807
2873,Washington,Jackson Heights,12865.0,NY,36115.0,43.141748,-73.363518
2874,Washington,Eagle Bridge,12057.0,NY,36115.0,42.956168,-73.34428
2875,Washington,Putnam Station,12861.0,NY,36115.0,43.728299,-73.435545
2876,Washington,Fort Ann,12821.0,NY,36115.0,43.454607,-73.377606
2877,Washington,Kingsbury,12839.0,NY,36115.0,43.323569,-73.590356
2878,Washington,Granville,12849.0,NY,36115.0,43.439406,-73.303362
2879,Washington,Cossayuna,12834.0,NY,36115.0,43.183449,-73.425941
2880,Washington,Cossayuna,12823.0,NY,36115.0,43.197334,-73.423012
2881,Washington,Hampton,12837.0,NY,36115.0,43.551025,-73.25842
2882,Washington,Comstock,12821.0,NY,36115.0,43.4612,-73.423018
2883,Washington,Shushan,12873.0,NY,36115.0,43.112082,-73.343217
2884,Washington,White Creek,12057.0,NY,36115.0,42.970922,-73.375986
2885,Washington,Huletts Landing,12841.0,NY,36115.0,43.638208,-73.508464
2886,Washington,Clemons,12819.0,NY,36115.0,43.639005,-73.447904
2887,Washington,Middle Granville,12849.0,NY,36115.0,43.449641,-73.308653
2888,Washington,Fort Ann,12887.0,NY,,,
2889,Washington,Schaghticoke,12154.0,NY,36115.0,42.978615,-73.613868
2890,Washington,Valley Falls,12185.0,NY,36115.0,42.983804,-73.533569
2891,Washington,Hebron,12832.0,NY,36115.0,43.343014,-73.318013
2892,Washington,Hartford,12838.0,NY,36115.0,43.343578,-73.409763
2893,Washington,Fort Edward,12839.0,NY,36115.0,43.290375,-73.586899
2894,Washington,Hudson,12534.0,NY,36115.0,43.292061,-73.589973
2895,Washington,Kingsbury,12828.0,NY,36115.0,43.313094,-73.513501
2896,Wayne,Sodus,14555.0,NY,36117.0,43.271005,-77.00777
2897,Wayne,Macedon,14502.0,NY,36117.0,43.181215,-77.357491
2898,Wayne,Marion,14505.0,NY,36117.0,43.151371,-77.174299
2899,Wayne,Wolcott,14590.0,NY,36117.0,43.272942,-76.883239
2900,Wayne,Palmyra,14522.0,NY,36117.0,43.110295,-77.201931
2901,Wayne,Newark,14513.0,NY,36117.0,43.029938,-77.133425
2902,Wayne,Ontario,14519.0,NY,36117.0,43.237224,-77.274998
2903,Wayne,Walworth,14568.0,NY,36117.0,43.162797,-77.260864
2904,Wayne,Sodus,14551.0,NY,36117.0,43.191924,-77.090089
2905,Wayne,Williamson,14589.0,NY,36117.0,43.242032,-77.146019
2906,Wayne,Walworth,14502.0,NY,36117.0,43.172871,-77.360488
2907,Wayne,Sodus Point,14555.0,NY,36117.0,43.27352,-76.987407
2908,Wayne,Lyons,14489.0,NY,36117.0,43.034906,-77.034844
2909,Wayne,Clyde,14433.0,NY,36117.0,43.088433,-76.876771
2910,Wayne,Savannah,13146.0,NY,36117.0,43.132283,-76.781909
2911,Wayne,Red Creek,13143.0,NY,36117.0,43.286582,-76.720071
2912,Wayne,Sodus,14516.0,NY,36117.0,43.212282,-76.981616
2913,Wayne,North Rose,14516.0,NY,36117.0,43.184322,-76.890102
2914,Wayne,Butler,13154.0,NY,36117.0,43.131081,-76.765238
2915,Wayne,Rose,14542.0,NY,36117.0,43.154809,-76.873489
2916,Wayne,Ontario Center,14519.0,NY,36117.0,43.226144,-77.302635
2917,Wayne,Marion,14522.0,NY,36117.0,,
2918,Westchester,White Plains,10605.0,NY,36119.0,41.023193,-73.763
2919,Westchester,Katonah,10536.0,NY,36119.0,41.297732,-73.702027
2920,Westchester,Mount Vernon,10550.0,NY,36119.0,40.912708,-73.847205
2921,Westchester,Bedford Corners,10549.0,NY,36119.0,41.174433,-73.717811
2922,Westchester,Bronxville,10708.0,NY,36119.0,40.932404,-73.840401
2923,Westchester,Yorktown Heights,10598.0,NY,36119.0,41.24257,-73.777951
2924,Westchester,North Salem,10560.0,NY,36119.0,41.352175,-73.62397
2925,Westchester,Briarcliff Manor,10510.0,NY,36119.0,41.147836,-73.844459
2926,Westchester,Mount Kisco,10549.0,NY,36119.0,41.213586,-73.717799
2927,Westchester,Larchmont,10538.0,NY,36119.0,40.943134,-73.769517
2928,Westchester,Scarsdale,10583.0,NY,36119.0,40.97897,-73.805852
2929,Westchester,Somers,10589.0,NY,36119.0,41.312071,-73.698149
2930,Westchester,Pleasantville,10570.0,NY,36119.0,41.145063,-73.776352
2931,Westchester,Hartsdale,10530.0,NY,36119.0,41.025617,-73.795278
2932,Westchester,Ossining,10562.0,NY,36119.0,41.184726,-73.848703
2933,Westchester,Rye,10580.0,NY,36119.0,40.99238,-73.708835
2934,Westchester,Peekskill,10566.0,NY,36119.0,41.299001,-73.920421
2935,Westchester,Bedford,10506.0,NY,36119.0,41.20277,-73.638873
2936,Westchester,Tarrytown,10591.0,NY,36119.0,41.073087,-73.857726
2937,Westchester,White Plains,10606.0,NY,36119.0,41.022926,-73.778337
2938,Westchester,Port Chester,10573.0,NY,36119.0,41.009958,-73.678029
2939,Westchester,Croton Falls,10519.0,NY,36119.0,41.351585,-73.662178
2940,Westchester,West Harrison,10604.0,NY,36119.0,41.036645,-73.751897
2941,Westchester,Pound Ridge,10576.0,NY,36119.0,41.220033,-73.541473
2942,Westchester,Hawthorne,10532.0,NY,36119.0,41.099342,-73.793481
2943,Westchester,Yonkers,10710.0,NY,36119.0,40.960757,-73.845443
2944,Westchester,Thornwood,10594.0,NY,36119.0,41.117946,-73.773284
2945,Westchester,South Salem,10590.0,NY,36119.0,41.268404,-73.564566
2946,Westchester,Tuckahoe,10707.0,NY,36119.0,40.974901,-73.821791
2947,Westchester,White Plains,10603.0,NY,36119.0,41.03779,-73.763503
2948,Westchester,White Plains,10607.0,NY,36119.0,41.042869,-73.793248
2949,Westchester,Cortlandt Manor,10567.0,NY,36119.0,41.265545,-73.884997
2950,Westchester,New Rochelle,10801.0,NY,36119.0,40.913165,-73.799918
2951,Westchester,Chappaqua,10514.0,NY,36119.0,41.202331,-73.774512
2952,Westchester,Mamaroneck,10543.0,NY,36119.0,40.94183,-73.734436
2953,Westchester,Yonkers,10704.0,NY,36119.0,40.914642,-73.862381
2954,Westchester,Pelham,10803.0,NY,36119.0,40.901793,-73.809177
2955,Westchester,Purchase,10577.0,NY,36119.0,41.036952,-73.735962
2956,Westchester,Goldens Bridge,10526.0,NY,36119.0,41.289287,-73.66455
2957,Westchester,Valhalla,10595.0,NY,36119.0,41.097196,-73.768823
2958,Westchester,Hastings On Hudson,10706.0,NY,36119.0,40.983501,-73.858467
2959,Westchester,Bedford Hills,10507.0,NY,36119.0,41.230429,-73.707907
2960,Westchester,Eastchester,10709.0,NY,36119.0,40.949989,-73.804143
2961,Westchester,Verplanck,10596.0,NY,36119.0,41.249386,-73.951032
2962,Westchester,Irvington,10533.0,NY,36119.0,41.043276,-73.860715
2963,Westchester,Elmsford,10523.0,NY,36119.0,,
2964,Westchester,Waccabuc,10597.0,NY,36119.0,41.300044,-73.598928
2965,Westchester,Armonk,10504.0,NY,36119.0,41.152663,-73.720762
2966,Westchester,Sleepy Hollow,10591.0,NY,36119.0,41.084898,-73.863973
2967,Westchester,New Rochelle,10804.0,NY,36119.0,40.945938,-73.798312
2968,Westchester,Ardsley,10502.0,NY,36119.0,41.011362,-73.839652
2969,Westchester,Dobbs Ferry,10522.0,NY,36119.0,41.009954,-73.875968
2970,Westchester,Croton On Hudson,10520.0,NY,36119.0,41.234694,-73.927773
2971,Westchester,Cross River,10518.0,NY,36119.0,41.266385,-73.610051
2972,Westchester,Montrose,10548.0,NY,36119.0,41.256594,-73.922072
2973,Westchester,Harrison,10528.0,NY,36119.0,40.975622,-73.721173
2974,Westchester,Buchanan,10511.0,NY,36119.0,41.254754,-73.937093
2975,Westchester,Larchmont,10543.0,NY,36119.0,,
2976,Westchester,Rye Brook,10573.0,NY,36119.0,41.026017,-73.686998
2977,Westchester,Yonkers,10701.0,NY,36119.0,40.952856,-73.89084
2978,Westchester,Yonkers,10703.0,NY,36119.0,40.946509,-73.891392
2979,Westchester,Lake Peekskill,10537.0,NY,36119.0,41.331992,-73.880886
2980,Westchester,Mount Vernon,10552.0,NY,36119.0,40.923103,-73.832916
2981,Westchester,Baldwin Place,10505.0,NY,36119.0,41.339016,-73.753171
2982,Westchester,Bedford Hills,10506.0,NY,36119.0,41.221672,-73.674841
2983,Westchester,Yonkers,10705.0,NY,36119.0,40.914932,-73.90332
2984,Westchester,Mohegan Lake,10547.0,NY,36119.0,41.311648,-73.843491
2985,Westchester,Granite Springs,10527.0,NY,36119.0,41.304469,-73.769039
2986,Westchester,Stamford,12167.0,NY,36119.0,41.261394,-73.679688
2987,Westchester,Somers,10505.0,NY,36119.0,41.342977,-73.748782
2988,Westchester,New Rochelle,10805.0,NY,36119.0,40.900544,-73.779084
2989,Westchester,Shrub Oak,10588.0,NY,36119.0,41.331608,-73.827593
2990,Westchester,Purdys,10578.0,NY,36119.0,41.325523,-73.655907
2991,Westchester,Eastchester,10707.0,NY,36119.0,40.949161,-73.81939
2992,Westchester,White Plains,10601.0,NY,36119.0,41.034502,-73.761514
2993,Westchester,Mount Vernon,10553.0,NY,36119.0,,
2994,Westchester,White Plains,10604.0,NY,36119.0,41.048259,-73.762526
2995,Westchester,Scarsdale,10530.0,NY,36119.0,41.031191,-73.817176
2996,Westchester,Millwood,10546.0,NY,36119.0,41.20484,-73.787985
2997,Westchester,Greenville,12083.0,NY,36119.0,,
2998,Westchester,Bronx,10708.0,NY,,,
2999,Westchester,Jefferson Valley,10598.0,NY,36119.0,41.324418,-73.801685
3000,Westchester,Somers Ny,10589.0,NY,36119.0,41.347252,-73.714628
3001,Westchester,Amawalk,10501.0,NY,36119.0,41.299397,-73.759317
